dtau_j_j1_min,dtau_j_j1_max,dtau_j_j1_avg,joint_position_j1_min,joint_position_j1_max,joint_position_j1_avg,joint_velocity_j1_min,joint_velocity_j1_max,joint_velocity_j1_avg,dtau_j_j2_min,dtau_j_j2_max,dtau_j_j2_avg,joint_position_j2_min,joint_position_j2_max,joint_position_j2_avg,joint_velocity_j2_min,joint_velocity_j2_max,joint_velocity_j2_avg,dtau_j_j3_min,dtau_j_j3_max,dtau_j_j3_avg,joint_position_j3_min,joint_position_j3_max,joint_position_j3_avg,joint_velocity_j3_min,joint_velocity_j3_max,joint_velocity_j3_avg,dtau_j_j4_min,dtau_j_j4_max,dtau_j_j4_avg,joint_position_j4_min,joint_position_j4_max,joint_position_j4_avg,joint_velocity_j4_min,joint_velocity_j4_max,joint_velocity_j4_avg,dtau_j_j5_min,dtau_j_j5_max,dtau_j_j5_avg,joint_position_j5_min,joint_position_j5_max,joint_position_j5_avg,joint_velocity_j5_min,joint_velocity_j5_max,joint_velocity_j5_avg,dtau_j_j6_min,dtau_j_j6_max,dtau_j_j6_avg,joint_position_j6_min,joint_position_j6_max,joint_position_j6_avg,joint_velocity_j6_min,joint_velocity_j6_max,joint_velocity_j6_avg,dtau_j_j7_min,dtau_j_j7_max,dtau_j_j7_avg,joint_position_j7_min,joint_position_j7_max,joint_position_j7_avg,joint_velocity_j7_min,joint_velocity_j7_max,joint_velocity_j7_avg,O_T_EE_pose_x_min,O_T_EE_pose_x_max,O_T_EE_pose_y_min,O_T_EE_pose_y_max,O_T_EE_pose_z_min,O_T_EE_pose_z_max,O_T_EE_orientation_x_min,O_T_EE_orientation_x_max,O_T_EE_orientation_y_min,O_T_EE_orientation_y_max,O_T_EE_orientation_z_min,O_T_EE_orientation_z_max,O_T_EE_orientation_w_min,O_T_EE_orientation_w_max,distance_travelled
-346.1361694335937,428.2327575683594,0.5186846187470502,-0.6277289092846469,-0.0002981397381616,-0.09128645126620061,-0.4832004829686405,0.0028380199969964,-0.08327168950358654,-578.5728759765625,670.3823852539062,1.3060281064204466,-0.5650309356628845,0.0371575501958468,-0.048393227156888416,-0.9090550197171556,0.5619112406471284,-0.05030211207810604,-379.908447265625,311.96856689453125,0.1445806280379737,-0.5330277963470272,-0.0636167690644459,-0.1269293241769723,-0.4287387473675953,0.0030638436960149,-0.06226011382792263,-704.5823974609375,735.335205078125,1.3925956309698224,-2.8650976296434694,-2.183894578266316,-2.7952307541747192,-0.0746491601877494,0.6810400585161873,0.09036771686748564,-173.70343017578125,202.9143524169922,0.025722355681474955,-2.1251362462279,-1.5641290625577606,-1.663732147947329,-0.9060699460205812,0.0031058851174735,-0.07542003210489269,-528.7775268554688,438.53314208984375,0.42471887887034926,1.5471106034243725,2.473194252668192,1.6415642246445308,-0.1622269442441156,1.5134588171917356,0.11709431663203108,-227.37615966796875,214.9217834472656,0.0540156105840121,-1.2517172981578566,0.5147963056009769,0.29685617193172575,-2.127290600496452,0.0038630429376006,-0.23528042766526197,0.166133451034964,0.281731271232332,-0.5799900241531785,-0.2268297501585696,0.2030968391820234,0.5676886124928543,-0.560302977918561,0.5770513030084357,-0.666861826918455,0.4792136969932307,-0.5653646447789064,0.7372222066895416,-0.4999715007763407,0.5055303106514775,0.6021011657224222
