dtau_j_j1_min,dtau_j_j1_max,dtau_j_j1_avg,joint_position_j1_min,joint_position_j1_max,joint_position_j1_avg,joint_velocity_j1_min,joint_velocity_j1_max,joint_velocity_j1_avg,dtau_j_j2_min,dtau_j_j2_max,dtau_j_j2_avg,joint_position_j2_min,joint_position_j2_max,joint_position_j2_avg,joint_velocity_j2_min,joint_velocity_j2_max,joint_velocity_j2_avg,dtau_j_j3_min,dtau_j_j3_max,dtau_j_j3_avg,joint_position_j3_min,joint_position_j3_max,joint_position_j3_avg,joint_velocity_j3_min,joint_velocity_j3_max,joint_velocity_j3_avg,dtau_j_j4_min,dtau_j_j4_max,dtau_j_j4_avg,joint_position_j4_min,joint_position_j4_max,joint_position_j4_avg,joint_velocity_j4_min,joint_velocity_j4_max,joint_velocity_j4_avg,dtau_j_j5_min,dtau_j_j5_max,dtau_j_j5_avg,joint_position_j5_min,joint_position_j5_max,joint_position_j5_avg,joint_velocity_j5_min,joint_velocity_j5_max,joint_velocity_j5_avg,dtau_j_j6_min,dtau_j_j6_max,dtau_j_j6_avg,joint_position_j6_min,joint_position_j6_max,joint_position_j6_avg,joint_velocity_j6_min,joint_velocity_j6_max,joint_velocity_j6_avg,dtau_j_j7_min,dtau_j_j7_max,dtau_j_j7_avg,joint_position_j7_min,joint_position_j7_max,joint_position_j7_avg,joint_velocity_j7_min,joint_velocity_j7_max,joint_velocity_j7_avg,O_T_EE_pose_x_min,O_T_EE_pose_x_max,O_T_EE_pose_y_min,O_T_EE_pose_y_max,O_T_EE_pose_z_min,O_T_EE_pose_z_max,O_T_EE_orientation_x_min,O_T_EE_orientation_x_max,O_T_EE_orientation_y_min,O_T_EE_orientation_y_max,O_T_EE_orientation_z_min,O_T_EE_orientation_z_max,O_T_EE_orientation_w_min,O_T_EE_orientation_w_max,distance_travelled
-229.28887939453125,327.7358703613281,-0.8176220257387117,-0.5911297878957334,0.0007596197596737,-0.12551737999094506,-0.289993872014468,0.0341402224019593,-0.0739677229111689,-267.0195617675781,261.9076538085937,-1.3902817578455977,-0.039794653191282,0.0751018825982941,0.005546892540893865,-0.1004375275051564,0.1499213260182974,0.003801338061781248,-276.5835266113281,272.8875732421875,-0.1479523557787848,-0.4769001605285353,-0.0636310858132248,-0.18334362427446513,-0.2362115172417156,0.0370263536575148,-0.05166546635401053,-234.04541015625,268.5816955566406,1.641591506279028,-2.86481416606256,-2.087239821611205,-2.6590251358821275,-0.0040131245487277,0.3468117366486727,0.09721097569883476,-105.71880340576172,120.61920166015624,-1.0071981081362815,-1.7580817986297577,-1.564013078814595,-1.5963562759309884,-0.5403043574632331,0.0030331836957406,-0.024582882644417017,-163.9149627685547,187.72903442382807,-0.05947926644404296,0.9475312945961628,2.1534630670355988,1.4218721756253774,-0.7619913090037403,0.8062883331657537,0.06970766986271504,-133.14910888671875,122.4505615234375,-0.2105687703091674,-0.019571574462586,0.5164511041570637,0.43475712291959656,-0.6040538092118799,0.0039828432046388,-0.06703330147148552,0.2023661674132923,0.2826613112141924,-0.619892456708593,-0.2267654246424784,0.2020822867278104,0.4200959795034564,-0.621023745486973,0.6767096896698179,-0.4958880264299934,0.4120906889634558,-0.6896610410929347,0.6806101836427505,-0.4998846056444497,0.5364854272490989,0.6059252892439011
