dtau_j_j1_min,dtau_j_j1_max,dtau_j_j1_avg,joint_position_j1_min,joint_position_j1_max,joint_position_j1_avg,joint_velocity_j1_min,joint_velocity_j1_max,joint_velocity_j1_avg,dtau_j_j2_min,dtau_j_j2_max,dtau_j_j2_avg,joint_position_j2_min,joint_position_j2_max,joint_position_j2_avg,joint_velocity_j2_min,joint_velocity_j2_max,joint_velocity_j2_avg,dtau_j_j3_min,dtau_j_j3_max,dtau_j_j3_avg,joint_position_j3_min,joint_position_j3_max,joint_position_j3_avg,joint_velocity_j3_min,joint_velocity_j3_max,joint_velocity_j3_avg,dtau_j_j4_min,dtau_j_j4_max,dtau_j_j4_avg,joint_position_j4_min,joint_position_j4_max,joint_position_j4_avg,joint_velocity_j4_min,joint_velocity_j4_max,joint_velocity_j4_avg,dtau_j_j5_min,dtau_j_j5_max,dtau_j_j5_avg,joint_position_j5_min,joint_position_j5_max,joint_position_j5_avg,joint_velocity_j5_min,joint_velocity_j5_max,joint_velocity_j5_avg,dtau_j_j6_min,dtau_j_j6_max,dtau_j_j6_avg,joint_position_j6_min,joint_position_j6_max,joint_position_j6_avg,joint_velocity_j6_min,joint_velocity_j6_max,joint_velocity_j6_avg,dtau_j_j7_min,dtau_j_j7_max,dtau_j_j7_avg,joint_position_j7_min,joint_position_j7_max,joint_position_j7_avg,joint_velocity_j7_min,joint_velocity_j7_max,joint_velocity_j7_avg,O_T_EE_pose_x_min,O_T_EE_pose_x_max,O_T_EE_pose_y_min,O_T_EE_pose_y_max,O_T_EE_pose_z_min,O_T_EE_pose_z_max,O_T_EE_orientation_x_min,O_T_EE_orientation_x_max,O_T_EE_orientation_y_min,O_T_EE_orientation_y_max,O_T_EE_orientation_z_min,O_T_EE_orientation_z_max,O_T_EE_orientation_w_min,O_T_EE_orientation_w_max,distance_travelled
-269.2969055175781,263.7071838378906,0.4883758692104606,-0.8834027820009498,-0.5226939037612369,-0.7208596621039506,-0.2335639487359936,0.1619392464876046,-0.026462222410439832,-240.5243682861328,248.3282165527344,-0.6772975366585716,0.0414872117558528,0.2421851073865734,0.1591732337907446,-0.2034307209957532,0.2142202516191863,0.009991101411955904,-230.5524444580078,221.3905792236328,-0.30126899328139134,-0.6002171163216594,-0.4526401234684528,-0.5422687911991114,-0.1026326324915297,0.0367617274875323,-0.011052058932630067,-289.59747314453125,291.12371826171875,0.8491985012259669,-2.190117780556532,-1.807707594855832,-1.9385477763361347,-0.2534421258318943,0.3468117366486727,0.024476642357051156,-97.65667724609376,102.4534912109375,-0.9319469962574574,-1.7580817986297577,-1.7530258294814856,-1.7558284865216112,-0.0140678664823951,0.0032666099114173,-9.735212113869521e-05,-137.8099822998047,192.619384765625,0.23330033003853093,2.040002240295613,3.0295794315385027,2.650266908357867,-0.0105127829801065,0.8060002608571768,0.10489137638067804,-121.13493347167967,143.55992126464844,0.08054308640651807,-0.8645601484509934,-0.0180454451201466,-0.5392525725466991,-0.7002969803524695,0.004140412510634,-0.05012089538332776,0.1461490328234961,0.2609039228245544,-0.699999923183225,-0.5802079343642003,0.337468459115157,0.495015224042101,-0.6003368748599487,0.6810150370077369,-0.4551643028920114,0.7656747270065632,-0.6003355509994907,0.6168531251591594,-0.301090602022223,0.398112920341243,0.5757421852589268
